AccessTSN_CNC_CncAxisList_Axis_y_PosIndirect_EngineeringUnits,6064,Variable
AccessTSN_CNC_CncAxisList_Axis_y_PosIndirect_EURange,6065,Variable
AccessTSN_CNC_CncAxisList_Axis_y_PosIndirect_RemDist,6066,Variable
AccessTSN_CNC_CncAxisList_Axis_y_ZeroOffset,6067,Variable
AccessTSN_CNC_CncAxisList_Axis_y_ZeroOffset_EngineeringUnits,6068,Variable
AccessTSN_CNC_CncAxisList_Axis_y_ZeroOffset_EURange,6069,Variable
AccessTSN_CNC_CncAxisList_Axis_z_ActChannel,6070,Variable
AccessTSN_CNC_CncAxisList_Axis_z_ActLoad,6071,Variable
AccessTSN_CNC_CncAxisList_Axis_z_ActLoad_EngineeringUnits,6072,Variable
AccessTSN_CNC_CncAxisList_Axis_z_ActLoad_EURange,6073,Variable
AccessTSN_CNC_CncAxisList_Axis_z_ActPower,6074,Variable
AccessTSN_CNC_CncAxisList_Axis_z_ActPower_EngineeringUnits,6075,Variable
AccessTSN_CNC_CncAxisList_Axis_z_ActPower_EURange,6076,Variable
AccessTSN_CNC_CncAxisList_Axis_z_ActStatus,6077,Variable
AccessTSN_CNC_CncAxisList_Axis_z_ActTorque,6078,Variable
AccessTSN_CNC_CncAxisList_Axis_z_ActTorque_EngineeringUnits,6079,Variable
AccessTSN_CNC_CncAxisList_Axis_z_ActTorque_EURange,6080,Variable
AccessTSN_CNC_CncAxisList_Axis_z_CmdTorque,6081,Variable
AccessTSN_CNC_CncAxisList_Axis_z_CmdTorque_EngineeringUnits,6082,Variable
AccessTSN_CNC_CncAxisList_Axis_z_CmdTorque_EURange,6083,Variable
AccessTSN_CNC_CncAxisList_Axis_z_IsInactive,6084,Variable
AccessTSN_CNC_CncAxisList_Axis_z_IsReferenced,6085,Variable
AccessTSN_CNC_CncAxisList_Axis_z_IsRotational,6086,Variable
AccessTSN_CNC_CncAxisList_Axis_z_IsVirtual,6087,Variable
AccessTSN_CNC_CncAxisList_Axis_z_PosDirect,6088,Variable
AccessTSN_CNC_CncAxisList_Axis_z_PosDirect_ActPos,6089,Variable
AccessTSN_CNC_CncAxisList_Axis_z_PosDirect_CmdPos,6090,Variable
AccessTSN_CNC_CncAxisList_Axis_z_PosDirect_EngineeringUnits,6091,Variable
AccessTSN_CNC_CncAxisList_Axis_z_PosDirect_EURange,6092,Variable
AccessTSN_CNC_CncAxisList_Axis_z_PosDirect_RemDist,6093,Variable
AccessTSN_CNC_CncAxisList_Axis_z_PosIndirect,6094,Variable
AccessTSN_CNC_CncAxisList_Axis_z_PosIndirect_ActPos,6095,Variable
AccessTSN_CNC_CncAxisList_Axis_z_PosIndirect_CmdPos,6096,Variable
AccessTSN_CNC_CncAxisList_Axis_z_PosIndirect_EngineeringUnits,6097,Variable
AccessTSN_CNC_CncAxisList_Axis_z_PosIndirect_EURange,6098,Variable
AccessTSN_CNC_CncAxisList_Axis_z_PosIndirect_RemDist,6099,Variable
AccessTSN_CNC_CncAxisList_Axis_z_ZeroOffset,6100,Variable
AccessTSN_CNC_CncAxisList_Axis_z_ZeroOffset_EngineeringUnits,6101,Variable
AccessTSN_CNC_CncAxisList_Axis_z_ZeroOffset_EURange,6102,Variable
AccessTSN_CNC_CncChannelList_Channel_1_ActFeedrate,6103,Variable
AccessTSN_CNC_CncChannelList_Channel_1_ActFeedrate_EngineeringUnits,6104,Variable
AccessTSN_CNC_CncChannelList_Channel_1_ActFeedrate_EURange,6105,Variable
AccessTSN_CNC_CncChannelList_Channel_1_ActGFunctions,6106,Variable
AccessTSN_CNC_CncChannelList_Channel_1_ActJogIncrement,6107,Variable
AccessTSN_CNC_CncChannelList_Channel_1_ActJogIncrement_EngineeringUnits,6108,Variable
AccessTSN_CNC_CncChannelList_Channel_1_ActJogIncrement_EURange,6109,Variable
AccessTSN_CNC_CncChannelList_Channel_1_ActMainProgramFile,6110,Variable
AccessTSN_CNC_CncChannelList_Channel_1_ActMainProgramName,6111,Variable
AccessTSN_CNC_CncChannelList_Channel_1_ActMFunctions,6112,Variable
AccessTSN_CNC_CncChannelList_Channel_1_ActModalOffsetFunction,6113,Variable
